Row ID,Order Date,State,Category,Sub-Category,Product Name,Sales
7872,03/10/2017,California,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16
7873,03/10/2017,California,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136
7874,03/10/2017,California,Office Supplies,Paper,Xerox 1900,8.56
7875,03/10/2017,California,Office Supplies,Paper,Xerox 1891,97.82
7876,09/09/2018,Oregon,Office Supplies,Paper,Xerox 1930,31.104
7877,09/09/2018,Oregon,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.176
7878,12/03/2016,North Carolina,Office Supplies,Labels,Avery 518,5.04
7879,29/11/2017,Illinois,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176
7880,14/06/2017,Pennsylvania,Furniture,Tables,Global Adaptabilities Conference Tables,337.176
7881,03/12/2018,Colorado,Office Supplies,Art,Newell 344,13.344
7882,03/12/2018,Colorado,Technology,Accessories,Memorex Micro Travel Drive 16 GB,76.752
7883,03/12/2018,Colorado,Technology,Accessories,Memorex Micro Travel Drive 16 GB,102.336
7884,03/12/2018,Colorado,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32
7885,03/12/2018,Colorado,Office Supplies,Supplies,"Elite 5"" Scissors",47.32
7886,03/12/2018,Colorado,Furniture,Furnishings,Staple-based wall hangings,23.376
7887,03/12/2018,Colorado,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72
7888,03/12/2018,Colorado,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192
7889,16/08/2017,California,Office Supplies,Paper,Xerox 1931,32.4
7890,25/12/2017,Arkansas,Office Supplies,Art,Newell 327,19.89
7891,25/12/2017,Arkansas,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,399.98
7892,25/12/2017,Arkansas,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85
7893,25/12/2017,Arkansas,Office Supplies,Paper,Xerox 1906,106.32
7894,23/07/2018,New York,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,13.92
7895,21/06/2018,West Virginia,Office Supplies,Binders,Ibico Standard Transparent Covers,82.4
7896,21/06/2018,West Virginia,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24
7897,21/06/2018,West Virginia,Office Supplies,Paper,Xerox 1908,447.84
7898,13/08/2018,Tennessee,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,272.048
7899,13/08/2018,Tennessee,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.582
7900,13/08/2018,Tennessee,Office Supplies,Fasteners,Staples,24.32
7901,13/08/2018,Tennessee,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.584
7902,13/08/2018,Tennessee,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984
7903,13/08/2018,Tennessee,Office Supplies,Envelopes,Colored Envelopes,14.76
7904,13/08/2018,Tennessee,Furniture,Chairs,Hon Olson Stacker Chairs,423.648
7905,07/11/2016,Texas,Office Supplies,Paper,Xerox 1886,76.64
7906,15/10/2016,Texas,Office Supplies,Envelopes,Staple envelope,4.464
7907,15/10/2016,Texas,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.96
7908,30/07/2017,California,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64
7909,03/12/2017,California,Furniture,Tables,Hon 4060 Series Tables,268.704
7910,03/12/2017,California,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92
7911,03/12/2017,California,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72
7912,03/12/2017,California,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666
7913,28/04/2017,Illinois,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344
7914,25/08/2018,Ohio,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.696
7915,17/06/2018,New York,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5
7916,17/06/2018,New York,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34
7917,20/11/2016,Pennsylvania,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372
7918,04/09/2018,Texas,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.384
7919,04/07/2016,California,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.848
7920,15/09/2018,Connecticut,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62
7921,15/09/2018,Connecticut,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98
7922,13/03/2018,Maryland,Office Supplies,Binders,Avery Arch Ring Binders,174.3
7923,24/09/2018,Florida,Technology,Phones,Vtech CS6719,383.96
7924,24/09/2018,Florida,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57
7925,13/08/2017,Virginia,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32
7926,13/08/2017,Virginia,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6
7927,20/11/2018,New York,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97
7928,20/11/2018,New York,Technology,Phones,Apple iPhone 5S,569.99
7929,20/11/2018,New York,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97
7930,25/07/2018,Texas,Furniture,Tables,Safco Drafting Table,298.116
7931,25/03/2017,New York,Office Supplies,Art,Newell 319,59.52
7932,15/07/2017,Oregon,Furniture,Chairs,Bevis Steel Folding Chairs,230.28
7933,15/07/2017,Oregon,Office Supplies,Paper,Xerox 1909,105.52
7934,17/08/2018,California,Office Supplies,Envelopes,Staple envelope,23.36
7935,17/08/2018,California,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976
7936,17/08/2018,California,Office Supplies,Paper,Xerox 1962,8.56
7937,17/08/2018,California,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92
7938,17/08/2018,California,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29
7939,17/08/2018,California,Office Supplies,Storage,Standard Rollaway File with Lock,540.57
7940,17/08/2018,California,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.056
7941,14/12/2017,California,Furniture,Chairs,"Global Task Chair, Black",81.424
7942,14/12/2017,California,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8
7943,25/12/2018,Texas,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39.582
7944,25/12/2018,Texas,Office Supplies,Supplies,Staple remover,44.688
7945,25/12/2018,Texas,Office Supplies,Art,Newell 34,31.744
7946,25/12/2018,Texas,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98
7947,25/12/2018,Texas,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168
7948,01/03/2015,Texas,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84
7949,01/03/2015,Texas,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25
7950,01/03/2015,Texas,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552
7951,01/03/2015,Texas,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552
7952,19/11/2016,New York,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984
7953,19/11/2016,New York,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76
7954,01/04/2015,Massachusetts,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96
7955,01/04/2015,Massachusetts,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24
7956,05/10/2018,California,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168
7957,05/10/2018,California,Office Supplies,Fasteners,Staples,14.9
7958,05/10/2018,California,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8
7959,05/10/2018,California,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9
7960,05/10/2018,California,Furniture,Tables,KI Adjustable-Height Table,206.352
7961,05/10/2018,California,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992
7962,18/11/2018,Florida,Office Supplies,Storage,Tennsco Commercial Shelving,81.36
7963,18/11/2018,Florida,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232
7964,18/11/2018,Florida,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056
7965,18/11/2018,Florida,Office Supplies,Paper,Xerox 221,20.736
7966,18/11/2018,Florida,Office Supplies,Paper,Xerox 211,41.472
7967,23/03/2016,California,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36
7968,10/10/2017,Colorado,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882
7969,10/10/2017,Colorado,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992
7970,10/10/2017,Colorado,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.784
7971,16/08/2016,Pennsylvania,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,519.792
7972,16/08/2016,Pennsylvania,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.176
7973,16/08/2016,Pennsylvania,Office Supplies,Paper,Xerox 227,10.368
7974,16/08/2016,Pennsylvania,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724
7975,16/08/2016,Pennsylvania,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352
7976,16/08/2016,Pennsylvania,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762
7977,16/08/2016,Pennsylvania,Office Supplies,Paper,Xerox 199,10.272
7978,31/05/2015,Mississippi,Technology,Phones,Samsung Galaxy Note 3,659.97
7979,31/05/2015,Mississippi,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73
7980,27/08/2016,California,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104
7981,03/01/2015,Texas,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448
7982,10/09/2015,New Jersey,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92
7983,10/09/2015,New Jersey,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",254.9
7984,22/01/2018,Illinois,Office Supplies,Fasteners,Staples,15.12
7985,22/01/2018,Illinois,Office Supplies,Art,Newell 348,7.872
7986,21/04/2017,Washington,Office Supplies,Binders,Round Ring Binders,8.32
7987,20/07/2017,New York,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95
7988,23/08/2017,Wisconsin,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.2
7989,23/08/2017,Wisconsin,Office Supplies,Labels,Avery 515,37.59
7990,23/08/2017,Wisconsin,Office Supplies,Storage,Pizazz Global Quick File,14.97
7991,23/08/2017,Wisconsin,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98
7992,14/06/2017,Florida,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.936
7993,14/06/2017,Florida,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.464
7994,20/11/2016,Colorado,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896
7995,20/11/2016,Colorado,Furniture,Bookcases,Sauder Barrister Bookcases,145.764
7996,20/11/2016,Colorado,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612
7997,03/11/2018,California,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75
7998,03/11/2018,California,Furniture,Tables,Chromcraft Round Conference Tables,1673.184
7999,04/05/2015,Washington,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18
8000,04/05/2015,Washington,Office Supplies,Appliances,Holmes Odor Grabber,57.68
8001,08/11/2016,Iowa,Technology,Phones,Cisco SPA508G,263.96
8002,12/12/2016,California,Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94
8003,12/12/2016,California,Office Supplies,Supplies,Staple remover,25.76
8004,01/12/2015,Massachusetts,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,271.9
8005,01/12/2015,Massachusetts,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84
8006,01/12/2015,Massachusetts,Furniture,Furnishings,Ultra Door Push Plate,9.82
8007,07/10/2017,Washington,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36
8008,17/11/2016,Oklahoma,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24
8009,17/11/2016,Oklahoma,Office Supplies,Paper,Easy-staple paper,106.32
8010,17/11/2016,Oklahoma,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9
8011,17/03/2015,Pennsylvania,Office Supplies,Paper,Xerox 1909,126.624
8012,20/06/2016,Colorado,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.944
8013,25/05/2018,New York,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92
8014,25/05/2018,New York,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120
8015,25/05/2018,New York,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29
8016,25/05/2018,New York,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84
8017,09/09/2015,Ohio,Furniture,Furnishings,Nu-Dell Executive Frame,60.672
8018,09/09/2015,Ohio,Office Supplies,Art,Newell 320,30.816
8019,17/10/2018,California,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.792
8020,02/11/2018,Missouri,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9
8021,02/11/2018,Missouri,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76
8022,21/07/2015,Texas,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4.992
8023,21/07/2015,Texas,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",87.92
8024,21/07/2015,Texas,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93
8025,21/07/2015,Texas,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.044
8026,11/09/2016,New York,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68
8027,11/09/2016,New York,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.8
8028,11/09/2016,New York,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99
8029,11/09/2016,New York,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68
8030,21/10/2017,Texas,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08
8031,07/01/2017,Texas,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076
8032,07/01/2017,Texas,Office Supplies,Paper,Xerox 212,25.92
8033,25/06/2016,Texas,Office Supplies,Paper,Xerox 1884,47.952
8034,25/06/2016,Texas,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.984
8035,25/06/2016,Texas,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384
8036,25/06/2016,Texas,Office Supplies,Labels,Avery File Folder Labels,4.608
8037,20/09/2016,Massachusetts,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68
8038,10/07/2018,Georgia,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91
8039,30/06/2018,California,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999
8040,21/08/2018,Washington,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.704
8041,21/08/2018,Washington,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58
8042,21/08/2018,Washington,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18
8043,11/03/2018,Massachusetts,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88
8044,11/03/2018,Massachusetts,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72
8045,15/09/2018,Utah,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.056
8046,20/09/2017,New York,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25
8047,15/12/2017,Ohio,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214
8048,03/11/2018,North Carolina,Office Supplies,Paper,Strathmore Photo Mount Cards,16.272
8049,03/07/2017,New York,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86
8050,26/09/2015,Pennsylvania,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",5.97
8051,26/09/2015,Pennsylvania,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184
8052,26/09/2015,Pennsylvania,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",41.376
8053,14/07/2015,New York,Office Supplies,Art,Newell 315,17.94
8054,28/09/2018,Pennsylvania,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.655
8055,28/08/2016,California,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",892.35
8056,28/08/2016,California,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666
8057,28/08/2016,California,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,728.82
8058,28/08/2016,California,Office Supplies,Binders,GBC Wire Binding Combs,41.36
8059,28/08/2016,California,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176
8060,28/08/2016,California,Furniture,Furnishings,Eldon Wave Desk Accessories,4.16
8061,20/09/2016,New York,Office Supplies,Paper,Xerox 1881,61.4
8062,20/09/2016,New York,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.448
8063,07/11/2017,New York,Technology,Phones,AT&T SB67148 SynJ,263.96
8064,07/11/2017,New York,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97
8065,07/11/2017,New York,Office Supplies,Paper,Xerox 23,12.96
8066,07/11/2017,New York,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",116.82
8067,07/11/2017,New York,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784
8068,20/10/2016,California,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,239.97
8069,20/10/2016,California,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02
8070,01/01/2018,Texas,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56
8071,01/01/2018,Texas,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42
8072,01/01/2018,Texas,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.744
